Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese			
&Text.Inmates.Gym	Veja como estäo minhas veias.	Ein bisschen schwitzen	Faut faire circuler le sang.	Cómo bombea la sangre.	Разгоню-ка себе кровь	Facciamo pompare un po’ di sangue	让血液加速流动	バンバン血を巡らせろぉ～			
&Text.Guards.RollCallMain	Algum idiota estava andando por aí depois que as luzes se apagaram.	"Ein Idiot hat herumgeschnüffelt, nachdem das Licht aus war."	Un crétin a fouiné après le couvre-feu.	Algún idiota ha estado dando vueltas tras apagar las luces.	Какие-то идиоты шныряют вокруг после отбоя	Qualche idiota stava gironzolando dopo le luci spente	不知哪个白痴熄灯之后鬼鬼祟祟四处游荡	どこかのバカが消灯後、 うろつき回ってやがった			
&Text.Inmates.Gift.RankLowValue	Está brincando?	Ein Scherz?	Tu blagues ?	¿Estás de broma?	Ты шутишь?	Scherzi?	你开玩笑的吧？	ナメてんのか？			
&Text.NPC.Maintenance	Outro. Cliente. Satisfeito.	Ein weiterer. Zufriedener. Kunde.	Encore un client satisfait.	Otro. Satisfecho. Cliente.	Еще один. Удовлетворенный. Клиент	Un altro. Cliente. Soddisfatto	又一个客户心满意足	今回もお客様に満足いただけた			
&Text.Inmates.Banter	Uma mäo lava a outra.	Eine Hand wäscht die andere.	Aide-moi et je t'aiderai à mon tour.	Una por ti y una por mí.	"Ты почешешь мою спину, а я почешу твою"	"Tu dai una mano a me, e io do una mano a te"	你帮我， 我就帮你	持ちつ持たれつってね			
&Text.GuardAlert.Disguise	Uma surra alinha vocês.	Eine in die Fresse hält sie im Zaum.	"Une raclée, ça les calme."	Una paliza los mantiene enfilados.	Хороший пинок держит их в узде	Una bella scarica e li tieni in riga	揍他们一顿， 他们就会听话	連中はこぶしで従わせるのさ			
&Text.GuardAlert.Disguise	Queria um abraço...	Eine Umarmung wär nett ...	J'ai besoin d'un câlin...	Me gustaría un abrazo...	Хорошо бы с кем-то обняться...	Mi serve un abbraccio...	我需要一个拥抱……	人肌が恋しいね…			
&Text.NPC.Medic	Näo estou a fim de fazer boca a boca!	Eine Wiederbelebung wär zu mühsam gewesen!	Je n'allais pas m'embêter à le réanimer !	No tenía ganas de hacer el boca a boca.	Не собираюсь делать искусственное дыхание!	Non avevo voglia di fare la rianimazione!	懒得用心肺复苏术！ 	心臓マッサージなんぞ、 すっ飛ばせ！			
&Text.Inmates.FoodHall	Chame um médico...	"Einen Arzt, schnell ..."	Faites venir le docteur...	Que venga un médico...	Позовите врача...	Chiamate un medico...	找个医生来……	医者を呼んでくれ…			
&Text.NPC.FavourAttention	Preciso de um favor!	"Einen Gefallen, bitte!"	J'ai besoin d'aide !	¡Necesito un favor!	Мне нужна услуга!	Mi serve un favore!	帮我个忙！ 	頼みがある！			
&Text.Lockdown	Alguém saiu do ninho.	Einer floh aus dem Nest.	Quelqu'un a quitté le nid.	Alguien ha dejado el nido.	Кто-то покинул гнездышко	Qualcuno è volato dal nido	有人逃走了	巣から出てった鳥がいる			
&Text.Guards.RollCallMain	Um de vocês, vermes, fez algo muito desagradável!	Einer von euch Maden hat etwas WIRKLICH Übles getan!	L'un d'entre vous a VRAIMENT déconné !	"Uno de vosotros, gusanos, ha hecho algo REALMENTE asqueroso."	"Один из вас, опарыши, сделал что-то ПО-НАСТОЯЩЕМУ плохое!"	Uno di voi vermi ha fatto qualcosa di VERAMENTE cattivo!	你们中有个废物干了很糟糕的事！ 	バカなウジ虫がいたもんだ！			
&Text.NPC.Maintenance.Idle	Algum dia farei uma amizade ou mais.	Eines Tages hab ich auch einen Freund oder zwei.	"Un jour je me ferai un ami, ou deux."	Algún día haré un par de amigos.	Однажды я заведу себе друга или друзей	Un giorno mi farò un amico o due	总有一天我会找到几个朋友	1人か2人、 友だちが欲しい…			
&Text.Guards.Gym	Algum dia será forte como eu... quer dizer, tenho minhas dúvidas.	"Eines Tages wirst du so stark sein wie ich. Obwohl, glaub ich nicht."	"Un jour, vous serez aussi forts que moi... En fait, j'en doute."	Un día seréis tan fuertes como yo... En realidad lo dudo.	"Однажды ты будешь таким же сильным, как я... Вообще-то я в этом сомневаюсь"	Un giorno sarete forti come me... Anche se ne dubito	有朝一日你也会和我一样强……其实我对此表示怀疑	いつの日か私のように強くなれる… とは思わんな			
&Text.NPC.MedicSolitary	Solitária para este? Agora mesmo!	Einzelhaft für den da? Recht hast du!	On le met en isolement ! Exactement !	¿Aislamiento para este? Por supuesto.	Карцер для этого? Ты прав!	È da mandare in isolamento? Sono d’accordo!	关这家伙禁闭？说对了！ 	こいつを独房へ？ アイアイサー！			
&Text.NPC.MedicSolitary	Solitária, lá vamos nós!	Einzelhaft für dich!	Direction l'isolement !	¡A la celda de aislamiento!	Для тебя — путевка в карцер!	"Via, in isolamento!"	关禁闭去吧！ 	おまえは独房行きだ！			
&Text.NPC.MedicSolitary	Os valentes väo para a Solitária!	Einzelhaft für die Unartigen!	Les ordures en isolement !	¡Los malotes van al aislamiento!	Нарушители отправляются в карцер!	I cattivi vanno in isolamento!	捣蛋的家伙会被关禁闭！ 	イタズラ坊主は独房行きだ！			
&Text.ChatToGuard	Uma viagem para a Solitária?	Einzelhaft gefällig?	Tu veux aller en isolement ?	¿Quieres un viaje a aislamiento?	Хочешь отправиться в карцер?	Giretto in isolamento?	你想关禁闭吗？	独房へ送られたいか？			
&Text.NPC.MedicSolitary	Vai esfriar a cabeça na Solitária!	Einzelhaft zum Abkühlen!	Calme-toi en isolement.	A descansar en aislamiento.	Проветрись в карцере	Sbollisci in isolamento	去禁闭室冷静冷静吧	独房で頭を冷やせ			
&Text.Guards.Showers	Isso é nojento...	Ekelhaft ...	C'est dégoûtant...	Es asqueroso...	Это просто отвратительно...	È disgustoso...	那个真恶心……	おええ、 気持ち悪い…			
&Text.Guards.FoodHall	Cotovelos fora da mesa!	Ellenbogen vom Tisch!	Pas de coude sur la table !	¡Codos fuera de la mesa!	Убрать локти со стола!	Via i gomiti dal tavolo!	胳膊别放在桌子上！ 	テーブルに肘をつくな！			
&Text.Inmates.Ignore	Fugindo, né?	"Entkommen, eh?"	On s'évade ?	"Huyendo, ¿no?"	"Бежите, а?"	"Evadere, eh?"	想逃出去吗？	抜け出そうって？			
&Text.NPC.Counselor	"Relaxe, este é um lugar de cura e encarceramento. "	"Entspann dich, das hier ist ein Ort der Heilung und Inhaftierung. "	"Du calme, c'est un havre de paix et de réhabilitation. "	"Relájate, este es un lugar de sanación y encarcelación. "	"Расслабься, это место исцеления и заточения "	"Rilassati, sei in un luogo di guarigione e prigionia "	放松， 这里是恢复和监禁的地方	落ち着きなさい、 ここは回復と収監の場所だ			
&Text.Inmates.FoodHall	Levante seus óculos, pessoal!	"Erhebt eure Gläser, Leute!"	Tout le monde lève son verre !	¡Levantad vuestros vasos!	"Поднимите стаканы, народ!"	"Sollevate i bicchieri, gente!"	大家举杯！ 	盃を掲げよ、 皆の衆！			
&Text.Guards.RollCallMain	Lembram de quando você era importante? Nem eu!	"Erinnert ihr euch noch, als ihr wichtig wart? Ich auch nicht."	Vous vous souvenez avoir été importants ? Moi non plus.	¿Os acordáis de cuando erais importantes? Yo tampoco.	"Вы помните, когда ваше мнение кого-то интересовало? Я тоже нет"	Vi ricordate quando valevate qualcosa? Neanche io	还记得你们还是大人物的时候吗？我也不记得了	シャバでは大物だったのか？ 知らんね。			
&Text.NPC.Maintenance	Trabalho feito!	Erledigt!	C'est fait !	¡Ya está!	Готово!	Finito!	干完了！ 	任務完了！			
&Text.Guards.EscapeAttempt	Sério?	Ernsthaft?	Vraiment ?	¿En serio?	Серьезно?	Sul serio?	真的吗？	本気か？			
&Text.Inmates.PlayerRep2	Sério?	Ernsthaft?	Sérieusement ?	¿En serio?	Ты серьезно?	Sul serio?	你不是开玩笑吧？	本気か？			
&Text.Inmates.DetachedFromEquipment	Sério?!	Ernsthaft?!	Sérieux ?!	¡¿En serio?!	Серьезно?!	Sul serio?!	当真？！ 	本気か？！			
&Text.Guard.Stealing	Peguei você!	Ertappt!	Je t'attrape enfin !	¡Te he pillado!	Попался!	Ti ho beccato!	逮了个正着！ 	この目で見たぞ！			
&Text.Guard.CharacterDamagingTiles	Te peguei!	Erwischt!	Te voilà !	¡Te pillé!	Попался!	Eccoti qua!	逮到你了！ 	見つけたぞ！			
&Text.Inmates.GuardBanter	"As coisas estavam se descontrolando, entäo eu saí de lá."	"Es fing richtig an, also bin ich raus."	"Ça dégénérait, donc j'ai déguerpi."	"La cosa se estaba descontrolando, así que salí por patas."	"Все пошло наперекосяк, и мне пришлось убраться"	Le cose stavano degenerando e me ne sono andato	当时那里要出大事， 因此我先溜了出来	ヤバくなる前にずらかったんだ			
&Text.Inmates.JobChat	Näo é pelo dinheiro.	Es geht nicht ums Geld.	C'est pas pour l'argent.	No se trata del dinero.	Это не ради денег	Non è per i soldi	这不是钱的事	カネの問題じゃない			
&Text.Guards.RollCallMain	Há rumores de que alguém está planejando uma fuga.	"Es heißt, dass hier jemand einen Ausbruch plant."	La rumeur court que quelqu'un prépare une évasion.	Se rumorea que alguien está planeando escaparse.	"Прошел слух, что кто-то готовит побег"	Gira voce che qualcuno sta preparando un’evasione	听说有人在策划越狱	脱獄を企んでいる者がいるらしい			
&Text.Guards.RollCallMain	Há rumores de que vocês estäo planejando um motim.	"Es heißt, dass ihr alle einen Aufstand plant."	La rumeur court que vous prépariez une émeute.	Se rumorea que estáis planeando un motín.	"Прошел слух, что вы, отбросы, готовите бунт"	Gira voce che voi stiate preparando una rivolta	听说你们这帮人在策划暴动	暴動を企んでいるヤツがいるというウワサだ…			
&Text.Inmates.Banter	Nosso favorito, DJ Savour!	Es ist dein Lieblings-DJ Savour!	Yo ! C'est votre DJ Savour !	"¡Vuestro favorito, DJ Savour!"	Это ваш любимый диджей Спаситель!	È il vostro DJ Savour!	是你们最喜欢的DJ风味！ 	DJなら任せとけ、 ヨゥヨゥ			
&Text.Inmates.Showers	Você e eu terminamos!	Es ist vorbei mit uns!	"Toi et moi, c'est fini !"	¡Tú y yo hemos terminado!	Между нами все кончено!	Tra noi è finita!	我们俩之间结束了！ 	あんたとは終わったんだ！			
&Text.Inmates.Banter	Näo se trata da força do golpe.	Es kommt nicht darauf an wie viel Du austeilst.	Il ne s'agit pas de frapper fort.	No se trata de lo fuerte que le puedas dar.	"Дело не в том, как сильно ты можешь ударить"	L’importante non è come colpisci	关键不在于你力气多大	腕っぷしの強さがすべてじゃない			
&Text.Guards.FoodHall	Comam, detentos!	"Esst auf, Knackis!"	Mangez tout !	"¡Comed, presos!"	Чтоб все сожрали!	"Mangiate, galeotti!"	罪犯们， 吃饭了！ 	残さず食えよ、 囚人ども！			
&Text.NPC.Maintenance	Manutençäo de primeira!	Exzellente Wartung!	Entretien d'excellence !	¡Mantenimiento de primera!	Идеальный ремонт!	Manutenzione eccellente!	优质的维护！ 	至高のメンテ術！			
&Text.Inmates.Attacked	Oi!	Ey!	Oh !	¡Eh!	Эй!	Ehi!	喂！ 	おい！			
&Text.GuardAlert.Theft	Oi! Eu vi isso!	Ey! Hab das gesehen!	Hé ! J'ai tout vu !	¡Eh! ¡Lo he visto!	Эй! Я все видел!	Ehi! Ti ho visto!	喂！ 我看到了！ 	おい！ 見たぞ！			
&Text.Guards.InmatesBeingNaughtyDEMO	Oi! Näo consegue se comportar igual todo mundo?	Ey! Kannst du dich nicht wie alle anderen benehmen?	Oh ! Tu ne peux pas te comporter comme les autres ?	¡Eh! ¿No puedes comportarte como todo el mundo?	Эй! Ты не можешь просто вести себя как все остальные?	Ehi! Non puoi comportarti come tutti gli altri?	喂！ 你能别这么特立独行吗？	おい！ もっといい子にできないか？			
&Text.Guards.Gym	Näo me venha com desmaios.	Fall mir nicht um.	Tombez pas dans les pommes.	No me vengáis con desmayos.	Не будь слабаком	Non svenite di fronte a me	别晕过去啊	ぶっ倒れるなよ			
&Text.Inmates.AttackedRunsAway	Me pegue se puder.	"Fang mich, wenn du kannst."	Attrape-moi si tu peux.	¡Atrápame si puedes!	"Поймай, если сможешь"	Prendimi se ci riesci	有本事来抓我呀	鬼さんこちら～！			
&Text.Guards.Reported	Reportado com sucesso.	Fertig aufgenommen.	Consigné avec succès.	Registrado correctamente.	Все занесено в журнал	Rapporto effettuato	已成功记录	無事記録した			
&Text.NPC.Receptionist	Você fez os seus horários?	Fertig mit den Stundenzetteln?	Tu as fait ton emploi du temps ?	¿Has hecho los horarios?	Ты закончил табель?	Hai finito le tue ore?	考勤表填好了吗？	勤務表は書いたか？			
&Text.NPC.Maintenance	Pronto!	Fertig!	Réglé !	¡Listo!	Тип-топ!	A posto!	搞定了！ 	ばっちりだ！			
&Text.NPC.Maintenance	Feito!	Fertig!	C'est bon !	¡Hecho!	Готово!	Fatto!	搞定！ 	一丁あがり！			
&Text.Inmates.CombatEnded	Feito!	Fertig!	C'est bon !	¡Hecho!	Готово!	Fatto!	搞定！ 	一丁あがり！			
