Text ID	English	German	French	Spanish	Russian	Italian	Chinese	Japanese		
Text.Cutscene.OWF.SP.A	Weeeeeee!	Huiii!	Ouaiiiiiis !	¡Uiiiii!	Уи-и-и!	Sìììììììì!	好耶！ 	ひゃっほー！		
Text.Cutscene.OWF.SP.B	Livreee!	Freiheit!	Liberté !	¡Libertad!	Свобода!	Libertà!	自由啦！ 	自由だぁぁぁっ！		
Text.Cutscene.Perks.Generic.A	Como estamos indo com as fitas?	Wie sieht es mit Tapes aus?	On en est où avec les cassettes ?	¿Cómo llevamos lo de las cintas?	Сколько у нас пленки?	Come siamo messi con i nastri?	胶带情况如何？ 	テープは残ってるか？		
Text.Cutscene.Perks.Generic.B	Merda! Säo os guardas!	Mist! Da sind die Wärter!	Mince ! C'est les gardes !	¡Ostras! ¡Son los guardias!	Мало! Это охрана!	Oh no! Le guardie!	哎哟！  是守卫！ 	まずっ！看守どもだ！		
Text.Cutscene.Perks.Generic.C	E...	Und ...	Et...	Y...	И...	E...	准备…… 	んでもって…		
Text.Cutscene.Perks.Generic.D	AÇÄO!	AÇÄO!	ACTION !	¡ACCIÓN!	МОТОР!	AZIONE!	开拍！ 	アクション！		
Text.Cutscene.Perks.Generic.E	Hä?	Häh?	Hein ?	¿Eh?	А?	Eh?	嗯？ 	うん？		
Text.Cutscene.Perks.Generic.F	Ah, QUAL É?!	"Oh, KOMM SCHON!"	Oh ALLEZ !	¡VENGA YA...!	"О, ДА ЛАДНО!"	Oh ANDIAMO!	哦拜托！ 	うわ、バレたっ！		
Text.Cutscene.Perks.Generic.G	Volte aqui!	Da bist du ja!	Te voilà !	¡Aquí estás!	Вот ты где!	Eccoti!	找到你了！ 	見つけたぞ！		
Text.Cutscene.Perks.Intro.A	Bem-vindo ao Center Perks 2.0. Sua reabilitaçäo começa aqui.	Willkommen im Center Perks 2.0. Deine Reformierung beginnt hier.	Bienvenue à Center Perks 2.0. Le lieu de ta réhabilitation.	Bienvenido al Center Perks 2.0. Tu reforma comienza aquí.	Добро пожаловать в Center Perks 0.2. Здесь начнется ваше исправление.	Ti diamo il benvenuto a Center Perks 2.0. La tua detenzione inizia qui.	欢迎来到中央公园 2.0。 你将在这里开始劳改。 	センターパークス2.0へようこそ。君の再生はここから始まる		
Text.Cutscene.Perks.Intro.B	A Chamada é obrigatória. 	Appell ist obligatorisch. 	L'appel est obligatoire. 	El pase de lista es obligatorio. 	Присутствие на перекличках обязательно. 	L’Appello è obbligatorio. 	每天都必须点名。 	点呼は必ず受けるようにな		
Text.Cutscene.Perks.Intro.C	A prisäo entrará em isolamento se näo estiver presente.	"Das Gefängnis wird abgeriegelt, wenn nicht jeder anwesend ist."	La prison passera en état de confinement si tu es absent.	La prisión se bloqueará si no estás presente.	"Если кто-то отсутствует, вводится режим изоляции."	La prigione subirà un lockdown se non sarai presente.	假如你缺席， 监狱就会封锁起来。 	君がいないと、刑務所が封鎖されてしまうからね		
Text.Cutscene.Perks.Intro.D	A comida servida no refeitório é uma grande fonte de saúde e energia. 	Das Essen in der Kantine ist eine großartige Quelle für Gesundheit und Energie. 	La nourriture servie à la cantine est une excellente source de santé et d'énergie. 	La comida que se sirve en la cantina es una gran fuente de salud y energía. 	"Еда, подаваемая в нашей столовой — отличный источник здоровья и энергии. "	Il cibo servito nella nostra mensa è una fonte essenziale di salute ed energia. 	餐厅提供的食物是生命值和精力的良好来源。 	食堂で出される食事は君にとって、大切なエネルギー源だ		
Text.Cutscene.Perks.Intro.E	As tentativas de fuga seräo reportadas para a nossa sala de controle. 	Fluchtversuche werden unserer Steuerzentrale gemeldet. 	Les tentatives d'évasion seront signalées à la salle de contrôle. 	Nuestra sala de control será informada de los intentos de fuga. 	О попытках побега сообщается на центральный пост. 	I tentativi di fuga verranno segnalati alla nostra Sala controllo. 	守卫会将逃跑企图向控制室汇报。 	脱獄の試みが見つかると、この監視室へ報告がいく		
Text.Cutscene.Perks.Intro.F	Aumente sua inteligência lendo nossos livros...	"Steigere deine Intelligenz, indem du unsere Bücher liest ..."	Nos livres améliorent l'intelligence...	Aumenta tu inteligencia leyendo nuestros libros…	"Повышайте интеллект, читая книги..."	Sviluppa la tua intelligenza leggendo i nostri libri...	看书可提升智力…… 	知性を磨きたいなら、所内の本を自由に読むといい…		
Text.Cutscene.Perks.Intro.G	... e use os equipamentos da academia para aumentar sua força e velocidade.	"... und benutze die Fitnessgeräte, um deine Stärke und dein Tempo zu verbessern."	... et l'équipement de sport améliore la Force et la Vitesse.	... y usa el equipo del gimnasio para aumentar tu fuerza y velocidad.	"...и пользуйтесь спортинвентарем, чтобы стать сильнее и быстрее."	...e utilizza l’attrezzatura della palestra per aumentare la tua forza e velocità.	…… 用健身器材提升力量和速度。 	筋力や体力を鍛えたい時は、ジムの設備が役に立つだろう		
Text.Cutscene.Perks.Intro.H	Ganhe dinheiro visitando os nossos agentes de emprego.	"Verdiene Geld, indem du unsere Arbeitsbeamten besuchst."	Rends visite à nos recruteurs pour gagner de l'argent.	Consigue dinero visitando a nuestros agentes de empleo.	"Заработайте денег, посетив инспектора по трудоустройству."	Guadagna denaro visitando i nostri uffici per l’impiego.	去找我们的工作指派官可以挣点钱。 	懐がさみしくなったら、この内職手配所へ立ち寄りなさい		
Text.Cutscene.Perks.Intro.I	Iremos lhe alocar em uma dessas salas para que se acomode.	Wir werden dir einen dieser Räume für deinen Aufenthalt zuweisen.	Nous allons t'attribuer une cellule.	Te asignaremos una de estas salas para que te acomodes.	Мы выделим вам одну из комнат для проживания.	Ti assegneremo una di queste stanze in cui stare.	我们会分配一个房间供你居住。 	今日からは君も、こうした部屋で寝泊まりしてもらうよ		
Text.Cutscene.Perks.Intro.J	"Como pode ver, teremos uma equipe de filmagem os acompanhando por uns dias."	"Wie du sehen kannst, ist gerade eine Filmcrew hier vor Ort."	"Comme tu peux le voir, nous avons une équipe de tournage avec nous."	"Como puedes ver, tenemos un equipo de grabación estos días."	"Как видите, с нами съемочная команда."	"Come vedi, avremo con noi una troupe televisiva per un po’ di tempo."	如你所见， 一队剧组人员会和我们共处一段时间。 	ご覧のとおり、今は所内で撮影が行われていてね		
Text.Cutscene.Perks.Intro.K	Por favor, näo atrapalhe as filmagens deles.	Bitte unterbrich die Dreharbeiten nicht.	Merci de ne pas interrompre le tournage.	"Por favor, no interrumpas su grabación."	Не мешайте им снимать.	Non interrompere le loro riprese.	请不要 打扰他们拍摄。 	彼らのジャマをしないようにな		
Text.Cutscene.Perks.MP.A	*Tosse*	*hust*	*Tousse*	*Tos*	*Кхе-кхе*	*Coff*	*咳嗽*	コホン！		
Text.Cutscene.Perks.MP.B	Shhhh!	Pssst!	Chuut !	¡Shhh!	Тс-с!	Shhhh!	嘘！ 	シーッ！		
Text.Cutscene.Perks.SP.A	Mais quantas filmagens precisamos desta gentalha?	Wie viele Aufnahmen brauchen wir denn von denen noch?	Combien de séquences doit-on encore filmer ?	¿Cuántas secuencias más necesitamos de esta gentuza?	Сколько еще нам нужно снимать эту компанию?	Quante riprese ci servono di questa gentaglia?	我们还需要多少那帮人的片段？ 	まだあいつらを撮り続けんのか？		
Text.Cutscene.Perks.SP.B	Certamente näo säo os mais dinâmicos...	Die sind ja wohl nicht sehr dynamisch ...	Ils ne sont pas très dynamiques...	No son los más dinámicos que digamos...	"Не сказать, что они особо динамичны..."	Non è certo la gente più dinamica che ci sia...	那帮人没精打采的…… 	イマイチ盛り上がりに欠けるんだよなぁ…		
Text.Cutscene.Perks.SP.C	"Boa sorte com o documentário, idiotas!"	"Viel Glück mit der Dokumentation, Punks!"	"Bonne chance pour votre documentaire, minables !"	"¡Buena suerte con el documental, macarras!"	"Удачи с документальным фильмом, придурки!"	"Buona fortuna con il documentario, idioti!"	祝你们的纪录片拍摄顺利， 废物们！ 	映画の大ヒットを願ってるぜ、マヌケども！		
Text.Cutscene.Plane.Intro.A	Este foi seu último aviso, prisioneiro...	"Das war deine letzte Warnung, Häftling ..."	Ceci était ton dernier avertissement...	"Esa fue tu última advertencia, preso..."	"Это последнее предупреждение, заключенный..."	"Questo è l’ultimo avvertimento, detenuto..."	囚犯， 这是我最后一次警告你…… 	これが最後の警告だぞ、囚人…		
Text.Cutscene.Plane.Intro.B	A próxima vez que te pegarmos fora da sua cela...	"Nächstes Mal, wenn wir dich draußen finden ..."	Si on te revoit hors de ta cellule...	La próxima vez que te pillemos fuera de tu celda...	"В следующий раз, когда мы тебя поймаем вне камеры..."	Se ti ritroviamo fuori dalla cella...	下次再让我看到你没有呆在牢房里…… 	今度また、外をほっつき歩いてたら…		
Text.Cutscene.Plane.Intro.C	Näo seremos bonzinhos!	Sind wir nicht so nett!	On sera moins indulgents !	¡No seremos tan buenos!	Мы гораздо сильнее разозлимся.	Non saremo così buoni!	我们就不会这么客气了！ 	ボコボコにしてやるからな！		
Text.Cutscene.Plane.MP.Raft.A	Acerte o interruptor! É hora de dar o fora daqui!	"Bedien den Schalter! Zeit, von hier wegzukommen!"	Appuie sur l'interrupteur ! Il est temps de partir d'ici !	¡Dale el interruptor! ¡Es hora de largarse!	Нажимай! Пора отсюда выбраться!	Accendi l’Interruttore! È ora di andare via di qui!	按开关！  该逃跑了！ 	スイッチを押せ！脱出だ！		
Text.Cutscene.Plane.MP.Raft.B	Isso é perfeitamente seguro. 	Das ist ganz sicher. 	C'est parfaitement sûr. 	Esto es perfectamente seguro. 	Это абсолютно безопасно. 	Non c’è nulla da temere. 	这东西绝对安全。 	これなら絶対安全ってね。		
Text.Cutscene.Plane.MP.TakeControl.A	Para onde o piloto automático deve nos levar?	"Was sagen wir dem Autopiloten, wo wir hinfliegen wollen?"	Où est-ce qu'on dit au pilote automatique d'aller ?	¿Dónde le decimos al piloto automático que nos lleve?	На какое место назначения настроим автопилот?	Dove diciamo di andare all’autopilota?	我们要将自动驾驶的目的地设在哪儿呢？ 	で、行き先はどこにする？		
Text.Cutscene.Plane.MP.TakeControl.B	Para algum lugar quente e tropical!	"Irgendwo, wo es tropisch warm ist!"	Quelque part de chaud et tropical !	¡A algún sitio cálido y tropical!	На теплое и тропическое!	In qualche posto caldo e tropicale!	设在一个温暖的热带天堂吧！ 	南の島だ！		
Text.Cutscene.Plane.MP.TakeControl.C	Isso!	Klar!	Je sais !	¡Vale!	Понял!	Ce l’ho!	明白了！ 	了解！		
Text.Cutscene.Plane.MP.TakeControl.D	Aqui vamos nós!	Los geht’s!	C'est parti !	¡Allá vamos!	Вперед!	Andiamo!	出发啰！ 	いざ、出発！		
Text.Cutscene.Plane.MP.TakeControl.E	Isso.... Isso näo é muito tropical?	Das ... das ist nicht tropisch?	C'est... pas du tout tropical ?	Esto... Esto no es muy tropical.	Но... это не тропики?	Questo... non è tropicale?	这里…… 不是热带天堂啊？ 	ここって…南の島か？		
Text.Cutscene.Plane.MP.TakeControl.F	Uoooooou!	Wow!	Ouaaaah !	¡Vaya!	У-у-у-у!	Uoooooou!	噢！ 	ヒャッホー！		
Text.Cutscene.Plane.MP.TakeControl.G	Onde está a praia?	Wo ist der Strand?	Où est la plage ?	¿Dónde está la playa?	Где же пляж?	Dov’è la spiaggia?	海滩在哪儿？ 	ビーチはどこぉ？		
Text.Cutscene.Plane.SP.Forcelanding.A	Vamos...	Komm schon ...	Allez...	Vamos...	Да ладно...	Andiamo...	拜托…… 	どうした…		
Text.Cutscene.Plane.SP.Forcelanding.B	Pare!	Brems einfach!	Brise-toi !	¡Rómpete!	Выламываемся!	Rompiti!	制动就好！ 	もうぶっ壊れろ！		
Text.Cutscene.Plane.SP.Forcelanding.C	Lá vamos nós!	Na also!	Voilà !	¡Eso es!	Вот и все!	Così!	要上啰！ 	やったぞ！		
Text.Cutscene.Plane.SP.Forcelanding.D	ATENÇÄO! Localize uma zona de aterrissagem segura imediatamente. 	WARNUNG! Sofort sicheren Landeplatz finden. 	ATTENTION ! Trouvez un lieu d'atterrissage sûr. 	¡ATENCIÓN! ¡Ubica una zona de aterrizaje segura ya! 	ВНИМАНИЕ! Немедленно найти безопасную посадочную площадку. 	ATTENZIONE! Localizzare punto di atterraggio immediatamente. 	警告！  必须立刻找到安全的着陆地点。 	警告！安全な着陸場所を探してください。		
Text.Cutscene.Plane.SP.Forcelanding.E	Pegarei minhas milhas de voo depois!	Ich hole meine Flugmeilen später ab!	Je récupérerai mes points plus tard !	¡Ya recogeré después mis puntos de vuelo!	Я заберу свои воздушные мили позже!	Raccoglierò le miglia aeree più tardi!	我晚些时候再去积攒飞行里程！ 	マイレージは後づけでよろ！		
Text.Cutscene.Plane.SP.Parachute.A	Ok. Respire fundo.	Ok. Tief durchatmen.	OK. Respire.	Vale. Respiraciones profundas.	ОК. Глубокий вдох.	Ok. Respiri profondi.	好。 深呼吸。 	よし。まずは深呼吸…と。		
Text.Cutscene.Plane.SP.Parachute.B	Agora saia lentamente do...	Jetzt langsam zum Ausgang ...	"Bien, on sort lentement du..."	Ahora a salir lentamente de...	Теперь медленно выйти...	Adesso usciamo lentamente da...	现在， 慢慢离开…… 	それからゆっくりと飛び出し口へ…		
Text.Cutscene.POW.Generic.A	Ei, você!	Da drüben!	Là-bas !	"¡Oye, tú!"	"Эй, там!"	Laggiù!	那里！ 	あっちだ！		
Text.Cutscene.POW.Generic.B	Alto!	Stopp!	Stop !	¡Alto!	Стой!	Alt!	停下！ 	止まれ！		
Text.Cutscene.POW.Generic.C	Espera! Este...	Warten! Dieser hier ...	Attends ! Celui-là...	¡Espera! Este...	Подожди! Этот...	Aspetta! Questo...	等等！  这个…… 	待て！こいつめ…		
Text.Cutscene.POW.Generic.D	Eii!	He da!	Hé !	¡Oye!	Здаров!	Ehi!	喂！ 	上でしたぁ		
Text.Cutscene.POW.Generic.E	Onde você está?!	Wo bist du?!	Où es-tu ?!	¡¿Dónde estás?!	Ты где?!	Dove sei?!	你在哪儿？ ！ 	どこ行った？！		
Text.Cutscene.POW.Generic.F	*Grito*	*jaul*	*Aboie*	*Grito*	*Уй*	*Grida*	*叫喊声*	ひゃっ！		
Text.Cutscene.POW.Generic.G	Hä?	Häh?	Hein ?	¿Eh?	А?	Eh?	嗯？ 	うん？		
Text.Cutscene.POW.Generic.H	Hehehe!	Hehehe!	Hé hé hé !	"¡Je, je!"	Хе-хе-хе!	Eheheh!	嘿嘿嘿！ 	ヘヘヘ！		
Text.Cutscene.POW.Generic.I	O idiota roubou meu uniforme!	Er hat meine Uniform geklaut!	Il a volé mon uniforme !	¡Se ha llevado mi uniforme!	Эта дрянь украла мою униформу!	Il farabutto mi ha preso l’uniforme!	哪个混蛋偷了我的制服！ 	制服を盗まれたぁ！		
Text.Cutscene.POW.Intro.A	"Ah, bem-vindo. Entäo você é aquele que acha que pode escapar de qualquer prisäo. Bem, isso é o que veremos."	"Aha, willkommen. Du bist also die Person, die glaubt, sie kann JEDEM Gefängnis entfliehen. Na, das werden wir ja sehen."	"Ah, bienvenue. C'est donc toi qui penses pouvoir t'échapper de N'IMPORTE QUELLE prison. Eh bien, on verra ça."	"Ah, bienvenido. Así que tú eres el que cree que puede escapar de CUALQUIER prisión. Bueno, eso ya lo veremos."	"О, добро пожаловать. Ты из тех, кто думает, что может сбежать из ЛЮБОЙ тюрьмы. Ну, посмотрим."	"Ah, eccoti. Quindi tu pensi di poter evadere da QUALSIASI prigione. Beh, lo vedremo."	啊， 欢迎。 你就是那个自以为能逃出任何监狱的家伙？ 嗯， 我们走着瞧吧。 	ああ、よく来たね。どんな刑務所も脱獄してみせるそうだが、ここではどうなるか見物だよ		
